merged_token,attention_score,start_token_index,end_token_index,attention_score_normalized,lime_example_id,doc_id,true_label,baseline_pred,distilbert_pred,model_comparison_outcome
anyone,8.811425504973158e-05,53,53,9.343079972106214e-05,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
had,0.00014201558951754123,54,54,0.00015058437586509886,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
the,0.0018092083046212792,55,55,0.001918370400650264,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
definitions,0.00023354463337454945,56,56,0.0002476360023066765,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
>,0.00031702182604931295,57,57,0.00033614995349051625,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
of,0.0007866921951062977,58,58,0.0008341587962312705,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
the,0.003505731699988246,59,59,0.0037172568292442062,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
2,0.004808888770639896,60,60,0.005099042412115241,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
8,0.007836383767426014,61,61,0.00830920719806951,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
position,0.018834423273801804,62,62,0.01997083477313752,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
dip,0.02094872295856476,63,63,0.022212704834751282,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
switches,0.028249399736523628,64,64,0.029953882121953036,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
?,0.0003059236623812467,65,65,0.00032438216056804943,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
sw8,0.013166495133191347,66,67,0.013960921182653607,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0011979354312643409,68,68,0.001270215191560696,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
sw7,0.00857462058775127,69,70,0.009091986970395722,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
number,0.004064970184117556,71,71,0.004310238053196063,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
of,0.002019450068473816,72,72,0.0021412975095547503,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
5,0.0009899234864860773,73,73,0.0010496524421940057,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
.,0.0014318963512778282,74,74,0.0015182925979689815,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
25,0.000965055834967643,75,75,0.0010232843526352768,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
"""",0.004238979425281286,76,76,0.004494746479802026,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
drives,0.012130595743656158,77,77,0.012862518792027851,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0006836031097918749,78,78,0.0007248496307846217,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0009571348782628775,79,79,0.0010148854696274768,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0008255327702499926,80,80,0.0008753428928936468,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.0007936466136015952,81,81,0.000841532823069991,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
drive,0.0065797423012554646,82,82,0.0069767438289960616,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0009724917472340167,83,83,0.0010311689251066758,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0010458285687491298,84,84,0.0011089306661472215,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.000812006474006921,85,85,0.0008610004613025166,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
2,0.001570800319314003,86,86,0.0016655776066287489,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
drives,0.007479553576558828,87,87,0.007930846964773275,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.000712286913767457,88,88,0.0007552641277688866,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0009395742672495544,89,89,0.0009962653050509362,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0008792697335593402,90,90,0.0009323221802262135,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
3,0.001112034311518073,91,91,0.0011791310609589136,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
drives,0.005202010739594698,92,92,0.005515884158398354,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.0007745122420601547,93,93,0.0008212439420680724,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0007095717010088265,94,94,0.0007523850873762906,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.0006178384646773338,95,95,0.0006551169481107967,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
4,0.001766527653671801,96,96,0.0018731145297520239,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
drives,0.01069357618689537,97,97,0.011338793870025283,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
sw6,0.008714896626770496,98,99,0.009240726836605477,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.00048613318358547986,100,100,0.000515464973149945,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
sw5,0.004128530505113304,101,102,0.0043776334095752155,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
type,0.001179046230390668,103,103,0.0012501862740748365,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
of,0.0025763048324733973,104,104,0.002731751186994343,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
display,0.001672204933129251,105,105,0.0017731006647175541,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.00020755373407155275,106,106,0.0002200768916272749,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.00026646890910342336,107,107,0.0002825468281412623,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.00013717067486140877,108,108,0.00014544713387573783,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
reserved,0.0007986206910572946,109,109,0.0008468070211472285,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.00022062903735786676,110,110,0.00023394111872590111,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0004023088840767741,111,111,0.00042658297176735414,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.00023635842080693692,112,112,0.00025061956506737467,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
40x25,0.006733335671015084,113,115,0.007139604552954911,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
color,0.0030174795538187027,116,116,0.0031995450417882636,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
(,0.0004520738439168781,117,117,0.0004793505970888556,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
mono,0.0023002338130027056,118,118,0.002439022886512227,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
mode,0.0025937086902558804,119,119,0.0027502051403294906,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
),0.02399331144988537,120,120,0.025440994484423503,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.00020182454318273813,121,121,0.00021400201888171903,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0003550776746124029,122,122,0.00037650197557033025,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0002104752929881215,123,123,0.00022317472847391406,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
80x25,0.005846925196237862,124,126,0.00619971078102414,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
color,0.003936416935175657,127,127,0.004173928294365288,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
(,0.0002781786024570465,128,128,0.0002949630485802813,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
mono,0.004319355357438326,129,129,0.004579972049893037,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
mode,0.002652018563821912,130,130,0.0028120332533383735,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
),0.029593393206596375,131,131,0.03137896804769695,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.00021463785378728062,132,132,0.0002275884454614035,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.00032573528005741537,133,133,0.00034538915066525516,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.0001538624201202765,134,134,0.0001631460079954369,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
mono,0.0009138756431639194,135,135,0.0009690161045816515,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
80x25,0.0030662011704407632,136,138,0.0032512063717527843,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
sw4,0.0019735132809728384,139,140,0.002092589036783682,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.00032922843820415437,141,141,0.00034909307529150055,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
sw3,0.0029204345773905516,142,143,0.003096644668273486,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
amount,0.0003782447020057589,144,144,0.00040106683054526423,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
of,0.0008515377412550151,145,145,0.0009029169243185393,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
memory,0.007747354451566935,146,146,0.008214806125568378,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
on,0.001485174405388534,147,147,0.0015747852869253348,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
system,0.014388005249202251,148,148,0.015256133483340406,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
board,0.011808700859546661,149,149,0.012521201755056992,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
64k,0.011660896241664886,150,151,0.01236447905856065,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
chips,0.0026451023295521736,152,152,0.0028046997146446043,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
256k,0.006777108181267977,153,154,0.007186018162607719,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
chips,0.0018475380493327975,155,155,0.0019590128449344505,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0006181271164678037,156,156,0.0006554230162675245,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0005165925249457359,157,157,0.0005477621380145786,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0005145009490661323,158,158,0.0005455443628430317,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
64k,0.006940340856090188,159,160,0.00735909979781691,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
256k,0.008546445285901427,161,162,0.00906211165700032,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0007213901844806969,163,163,0.0007649166619965811,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0002669351233635098,164,164,0.00028304117234398694,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.000250477169174701,165,165,0.0002655901955325148,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
128k,0.002600339357741177,166,167,0.002757235882012389,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
512k,0.00612440356053412,168,169,0.006493931341214537,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.0004969747387804091,170,170,0.0005269606746287872,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.0003817265387624502,171,171,0.0004047587506834105,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
0,0.0004697655385825783,172,172,0.0004981097545044667,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
192k,0.006915005622431636,173,174,0.007332235913641727,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
576k,0.01004336541518569,175,177,0.0106493513688795,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.0010667577153071761,178,178,0.0011311226134013172,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
",",0.00039798440411686897,179,179,0.0004219975659121539,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
1,0.0004395375435706228,180,180,0.00046605789471926745,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
256k,0.007284949300810695,181,182,0.00772450086218154,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
640k,0.0066258953884243965,183,184,0.007025681652295543,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
sw2,0.023695869371294975,185,186,0.02512560566047316,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
co,0.012971404008567333,187,187,0.013754058856213742,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
-,0.0030248144175857306,188,188,0.0032073224688029013,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
processor,0.02182105742394924,189,189,0.023137673293930985,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
installed,0.0023645516484975815,190,190,0.00250722146349869,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
sw1,0.029596668668091297,191,192,0.03138244114052118,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
loop,0.02081715501844883,193,193,0.022073198487500816,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
on,0.0034344519954174757,194,194,0.0036416763252931786,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
post,0.002540775341913104,195,195,0.0026940779556328957,lime_example_07,doc_00009,sci.electronics,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware,both_wrong_same_prediction
(,0.007872212678194046,1,1,0.009570138601193415,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
none,0.0021110738161951303,2,2,0.002566402845581214,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
),0.0030260297935456038,3,3,0.0036787020015083853,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
i,0.003039054572582245,4,4,0.003694536042803516,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
am,0.0013426942750811577,5,5,0.0016322946084967112,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
working,0.0017459687078371644,6,6,0.002122549683347918,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
on,0.0014965893933549523,7,7,0.0018193827464997538,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
a,0.001474557793699205,8,8,0.0017925992396344544,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
problem,0.005117449909448624,9,9,0.006221212119147579,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
of,0.003371935337781906,10,10,0.00409921452277605,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
scheduling,0.055091604590415955,11,11,0.06697409143338544,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
classroom,0.20633383095264435,12,12,0.25083714592744194,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
",",0.2171781063079834,13,13,0.26402037946323975,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
and,0.0011189189972355962,14,14,0.0013602541400735586,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
i,0.0014106654562056065,15,15,0.0017149262205782367,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
will,0.0012686998816207051,16,16,0.001542340661610939,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
like,0.0015086032217368484,17,17,0.0018339877892552896,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
to,0.0006343837012536824,18,18,0.0007712113729031758,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
know,0.0006648975540883839,19,19,0.0008083066360549718,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
if,0.0006188543047755957,20,20,0.0007523325032938923,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
you,0.00130533950868994,21,21,0.0015868829426293244,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
have,0.0005492487689480186,22,22,0.0006677140291099524,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
some,0.00046630753786303103,23,23,0.0005668835371396774,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
software,0.024861281737685204,24,24,0.030223511706183776,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
",",0.0004463600052986294,25,25,0.0005426336014231366,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
papers,0.0018474325770512223,26,26,0.0022458978868436924,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
or,0.0006977450102567673,27,27,0.0008482388280673667,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
articles,0.0013131476007401943,28,28,0.0015963751306819665,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
about,0.0008531243656761944,29,29,0.001037131332362505,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
it,0.0034797557163983583,30,30,0.004230290245647566,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
.,0.140798419713974,31,31,0.1711666651517415,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
if,0.0005559884593822062,32,32,0.0006759073762946617,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
you,0.0006526639335788786,33,33,0.0007934343950909197,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
have,0.00044850539416074753,34,34,0.0005452417205890224,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
something,0.0003360217669978738,35,35,0.0004084969518284532,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
relate,0.00034685261198319495,36,36,0.0004216638582516855,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
it,0.0006226067780517042,37,37,0.000756894332453959,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
",",0.07158689945936203,38,38,0.08702719017659463,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
please,0.0012764964485540986,39,39,0.0015518188387405709,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
let,0.0007085949764586985,40,40,0.0008614289798855932,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
me,0.0007053860463202,41,41,0.0008575279284985995,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
know,0.00048389294533990324,42,42,0.0005882618704992809,lime_example_08,doc_02004,comp.windows.x,comp.graphics,sci.electronics,both_wrong_different_prediction
