doc_id,label,label_id,thread_group_id,thread_group_size,thread_group_n_classes,split
doc_00428,sci.electronics,6,thread_group_00288,8,1,train
doc_00429,sci.electronics,6,thread_group_00289,2,1,train
doc_00430,comp.sys.mac.hardware,3,thread_group_00290,3,1,train
doc_00431,sci.electronics,6,thread_group_01854,17,1,train
doc_00432,sci.crypt,5,thread_group_00266,10,1,train
doc_00433,sci.crypt,5,thread_group_00291,1,1,test
doc_00434,comp.os.ms-windows.misc,1,thread_group_02290,2,1,train
doc_00435,comp.os.ms-windows.misc,1,thread_group_00292,1,1,train
doc_00436,comp.graphics,0,thread_group_00065,26,1,train
doc_00437,comp.windows.x,4,thread_group_00293,1,1,val
doc_00438,comp.windows.x,4,thread_group_00294,1,1,train
doc_00439,sci.electronics,6,thread_group_00295,1,1,val
doc_00440,comp.graphics,0,thread_group_00508,13,1,val
doc_00441,comp.graphics,0,thread_group_00296,1,1,test
doc_00442,comp.sys.mac.hardware,3,thread_group_00297,1,1,train
doc_00443,sci.electronics,6,thread_group_00298,1,1,val
doc_00444,comp.sys.mac.hardware,3,thread_group_00299,1,1,train
doc_00445,sci.electronics,6,thread_group_00143,5,1,train
doc_00446,comp.sys.mac.hardware,3,thread_group_00300,2,1,train
doc_00447,comp.os.ms-windows.misc,1,thread_group_00321,11,1,val
doc_00448,sci.crypt,5,thread_group_00231,47,1,val
doc_00449,comp.windows.x,4,thread_group_00301,2,1,train
doc_00450,comp.sys.mac.hardware,3,thread_group_00302,2,1,train
doc_00451,comp.windows.x,4,thread_group_00303,1,1,train
doc_00452,comp.sys.ibm.pc.hardware,2,thread_group_00304,1,1,train
doc_00453,comp.sys.mac.hardware,3,thread_group_00300,2,1,train
doc_00454,comp.sys.ibm.pc.hardware,2,thread_group_00305,3,1,train
doc_00455,comp.windows.x,4,thread_group_00306,1,1,train
doc_00456,comp.sys.mac.hardware,3,thread_group_00307,1,1,train
doc_00457,comp.os.ms-windows.misc,1,thread_group_01053,14,1,train
doc_00458,comp.windows.x,4,thread_group_00308,1,1,train
doc_00459,sci.electronics,6,thread_group_00309,7,1,train
doc_00460,sci.electronics,6,thread_group_02275,21,1,train
doc_00461,sci.crypt,5,thread_group_00310,1,1,train
doc_00462,comp.graphics,0,thread_group_00311,3,1,val
doc_00463,comp.graphics,0,thread_group_00312,1,1,train
doc_00464,comp.graphics,0,thread_group_00508,13,1,val
doc_00465,comp.os.ms-windows.misc,1,thread_group_00313,2,1,test
doc_00466,comp.graphics,0,thread_group_00314,6,1,train
doc_00467,comp.sys.ibm.pc.hardware,2,thread_group_00055,8,1,train
doc_00468,comp.os.ms-windows.misc,1,thread_group_00059,5,1,train
doc_00469,comp.os.ms-windows.misc,1,thread_group_00413,10,1,train
doc_00470,comp.sys.mac.hardware,3,thread_group_00315,2,1,train
doc_00471,comp.sys.ibm.pc.hardware,2,thread_group_00316,3,1,val
doc_00472,sci.crypt,5,thread_group_00317,1,1,test
doc_00473,comp.windows.x,4,thread_group_00318,1,1,train
doc_00474,comp.sys.ibm.pc.hardware,2,thread_group_00319,1,1,test
doc_00475,sci.crypt,5,thread_group_00320,8,1,train
doc_00476,comp.graphics,0,thread_group_02319,19,1,train
doc_00477,sci.crypt,5,thread_group_00118,234,1,train
doc_00478,comp.windows.x,4,thread_group_01121,2,1,train
doc_00479,comp.os.ms-windows.misc,1,thread_group_00321,11,1,val
doc_00480,comp.graphics,0,thread_group_01706,4,1,train
doc_00481,comp.sys.mac.hardware,3,thread_group_00322,1,1,train
doc_00482,comp.sys.ibm.pc.hardware,2,thread_group_00323,1,1,train
doc_00483,comp.os.ms-windows.misc,1,thread_group_00215,11,1,train
doc_00484,sci.electronics,6,thread_group_00324,19,1,val
doc_00485,comp.graphics,0,thread_group_00325,10,1,train
doc_00486,sci.crypt,5,thread_group_00326,2,1,train
doc_00487,sci.crypt,5,thread_group_00118,234,1,train
doc_00488,sci.electronics,6,thread_group_00327,1,1,train
doc_00489,comp.os.ms-windows.misc,1,thread_group_00328,4,1,train
doc_00490,comp.os.ms-windows.misc,1,thread_group_00195,3,1,test
doc_00491,comp.graphics,0,thread_group_00066,7,1,train
doc_00492,comp.os.ms-windows.misc,1,thread_group_00329,1,1,val
doc_00493,sci.electronics,6,thread_group_00330,1,1,train
doc_00494,comp.windows.x,4,thread_group_00331,7,1,train
doc_00495,comp.sys.mac.hardware,3,thread_group_00332,1,1,train
doc_00496,comp.windows.x,4,thread_group_00333,1,1,test
doc_00497,comp.sys.mac.hardware,3,thread_group_00334,1,1,val
doc_00498,comp.os.ms-windows.misc,1,thread_group_00962,3,1,train
doc_00499,comp.graphics,0,thread_group_00425,2,1,test
doc_00500,comp.os.ms-windows.misc,1,thread_group_00335,13,1,train
doc_00501,sci.crypt,5,thread_group_00336,6,1,train
doc_00502,comp.sys.mac.hardware,3,thread_group_00337,2,1,val
doc_00503,comp.sys.mac.hardware,3,thread_group_00872,13,1,test
doc_00504,comp.os.ms-windows.misc,1,thread_group_00892,2,1,train
doc_00505,comp.sys.mac.hardware,3,thread_group_00106,7,1,test
doc_00506,sci.crypt,5,thread_group_00338,1,1,train
doc_00507,comp.os.ms-windows.misc,1,thread_group_00215,11,1,train
doc_00508,comp.os.ms-windows.misc,1,thread_group_00339,4,1,test
doc_00509,sci.crypt,5,thread_group_00196,19,1,train
doc_00510,sci.electronics,6,thread_group_00340,5,1,val
doc_00511,sci.crypt,5,thread_group_00341,1,1,train
doc_00512,sci.crypt,5,thread_group_00342,1,1,train
doc_00513,comp.windows.x,4,thread_group_00343,1,1,val
doc_00514,comp.sys.mac.hardware,3,thread_group_00344,1,1,train
doc_00515,comp.sys.ibm.pc.hardware,2,thread_group_00345,1,1,train
doc_00516,sci.crypt,5,thread_group_00196,19,1,train
doc_00517,sci.electronics,6,thread_group_00253,6,1,train
doc_00518,comp.graphics,0,thread_group_00346,1,1,train
doc_00519,comp.windows.x,4,thread_group_00347,1,1,val
doc_00520,comp.graphics,0,thread_group_00348,1,1,train
doc_00521,sci.electronics,6,thread_group_00349,3,1,train
doc_00522,sci.electronics,6,thread_group_00350,1,1,train
doc_00523,sci.electronics,6,thread_group_00351,2,1,val
doc_00524,sci.electronics,6,thread_group_01817,7,1,val
doc_00525,comp.sys.mac.hardware,3,thread_group_00352,1,1,train
doc_00526,comp.graphics,0,thread_group_00353,1,1,train
doc_00527,sci.crypt,5,thread_group_00118,234,1,train
doc_00528,comp.sys.ibm.pc.hardware,2,thread_group_00354,2,1,train
doc_00529,comp.windows.x,4,thread_group_00355,2,1,train
doc_00530,comp.sys.mac.hardware,3,thread_group_00356,1,1,train
doc_00531,comp.windows.x,4,thread_group_00357,2,1,train
doc_00532,sci.electronics,6,thread_group_00509,46,1,train
doc_00533,comp.sys.mac.hardware,3,thread_group_00358,1,1,train
doc_00534,comp.windows.x,4,thread_group_00359,1,1,train
doc_00535,sci.crypt,5,thread_group_00460,11,1,val
doc_00536,comp.sys.ibm.pc.hardware,2,thread_group_00360,1,1,train
doc_00537,comp.windows.x,4,thread_group_00361,1,1,val
doc_00538,sci.crypt,5,thread_group_00084,27,1,test
doc_00539,comp.graphics,0,thread_group_00362,6,1,train
doc_00540,sci.electronics,6,thread_group_00363,1,1,train
doc_00541,comp.graphics,0,thread_group_03103,2,1,test
doc_00542,comp.sys.ibm.pc.hardware,2,thread_group_00364,1,1,train
doc_00543,comp.os.ms-windows.misc,1,thread_group_00491,3,1,train
doc_00544,comp.os.ms-windows.misc,1,thread_group_00195,3,1,test
doc_00545,comp.windows.x,4,thread_group_00365,2,1,val
doc_00546,comp.graphics,0,thread_group_00366,2,1,val
doc_00547,comp.os.ms-windows.misc,1,thread_group_01969,2,1,val
doc_00548,comp.sys.mac.hardware,3,thread_group_00367,10,1,val
doc_00549,sci.crypt,5,thread_group_00368,1,1,train
doc_00550,comp.graphics,0,thread_group_00369,1,1,train
doc_00551,comp.sys.ibm.pc.hardware,2,thread_group_00370,2,1,train
doc_00552,comp.os.ms-windows.misc,1,thread_group_02039,4,1,train
doc_00553,comp.sys.ibm.pc.hardware,2,thread_group_00371,1,1,train
doc_00554,sci.crypt,5,thread_group_00118,234,1,train
doc_00555,sci.electronics,6,thread_group_00372,1,1,val
doc_00556,comp.sys.mac.hardware,3,thread_group_00373,2,1,val
doc_00557,sci.electronics,6,thread_group_00054,5,1,train
doc_00558,comp.os.ms-windows.misc,1,thread_group_00374,1,1,train
doc_00559,comp.sys.ibm.pc.hardware,2,thread_group_00375,1,1,val
doc_00560,comp.windows.x,4,thread_group_00376,1,1,val
doc_00561,comp.sys.mac.hardware,3,thread_group_00129,3,1,val
doc_00562,comp.os.ms-windows.misc,1,thread_group_00377,6,1,val
doc_00563,comp.sys.mac.hardware,3,thread_group_02651,2,1,train
doc_00564,sci.crypt,5,thread_group_00378,2,1,train
doc_00565,sci.crypt,5,thread_group_01257,10,1,train
doc_00566,sci.crypt,5,thread_group_00084,27,1,test
doc_00567,comp.os.ms-windows.misc,1,thread_group_00379,1,1,train
doc_00568,comp.sys.ibm.pc.hardware,2,thread_group_03407,2,1,train
doc_00569,comp.sys.mac.hardware,3,thread_group_00380,1,1,test
doc_00570,comp.sys.mac.hardware,3,thread_group_00381,1,1,train
doc_00571,comp.graphics,0,thread_group_00382,1,1,train
doc_00572,sci.electronics,6,thread_group_00383,1,1,test
doc_00573,comp.sys.mac.hardware,3,thread_group_00384,1,1,test
doc_00574,comp.os.ms-windows.misc,1,thread_group_00385,4,1,test
doc_00575,sci.electronics,6,thread_group_00509,46,1,train
doc_00576,comp.sys.mac.hardware,3,thread_group_00386,5,1,train
doc_00577,comp.windows.x,4,thread_group_00978,2,1,test
doc_00578,comp.windows.x,4,thread_group_00387,1,1,val
doc_00579,comp.sys.mac.hardware,3,thread_group_00388,1,1,train
doc_00580,comp.windows.x,4,thread_group_01247,14,1,train
doc_00581,comp.sys.mac.hardware,3,thread_group_00129,3,1,val
doc_00582,sci.electronics,6,thread_group_00389,1,1,train
doc_00583,comp.graphics,0,thread_group_00390,9,1,test
doc_00584,sci.crypt,5,thread_group_00118,234,1,train
doc_00585,sci.crypt,5,thread_group_00391,31,1,train
doc_00586,comp.graphics,0,thread_group_00928,11,1,train
doc_00587,comp.sys.ibm.pc.hardware,2,thread_group_00392,1,1,train
doc_00588,sci.electronics,6,thread_group_00324,19,1,val
doc_00589,comp.sys.mac.hardware,3,thread_group_00393,1,1,test
doc_00590,sci.electronics,6,thread_group_00509,46,1,train
doc_00591,comp.sys.ibm.pc.hardware,2,thread_group_00305,3,1,train
doc_00592,sci.crypt,5,thread_group_00231,47,1,val
doc_00593,comp.sys.mac.hardware,3,thread_group_00394,1,1,train
doc_00594,comp.sys.mac.hardware,3,thread_group_01670,2,1,train
doc_00595,comp.os.ms-windows.misc,1,thread_group_00335,13,1,train
doc_00596,sci.electronics,6,thread_group_00395,1,1,train
doc_00597,comp.sys.ibm.pc.hardware,2,thread_group_00396,2,1,train
doc_00598,comp.sys.ibm.pc.hardware,2,thread_group_00397,1,1,train
doc_00599,comp.windows.x,4,thread_group_00398,2,1,train
doc_00600,sci.electronics,6,thread_group_00399,1,1,train
doc_00601,sci.electronics,6,thread_group_00509,46,1,train
doc_00602,comp.sys.ibm.pc.hardware,2,thread_group_02813,2,1,train
doc_00603,sci.crypt,5,thread_group_00231,47,1,val
doc_00604,sci.crypt,5,thread_group_00400,4,1,train
doc_00605,comp.os.ms-windows.misc,1,thread_group_00401,1,1,train
doc_00606,comp.sys.mac.hardware,3,thread_group_00402,1,1,train
doc_00607,sci.crypt,5,thread_group_00118,234,1,train
doc_00608,comp.sys.ibm.pc.hardware,2,thread_group_00403,1,1,train
doc_00609,comp.sys.mac.hardware,3,thread_group_00404,11,1,train
doc_00610,comp.sys.mac.hardware,3,thread_group_00405,1,1,train
doc_00611,comp.windows.x,4,thread_group_00406,1,1,train
doc_00612,comp.graphics,0,thread_group_00407,2,1,val
doc_00613,comp.sys.ibm.pc.hardware,2,thread_group_00408,1,1,train
doc_00614,comp.sys.mac.hardware,3,thread_group_01768,3,1,train
doc_00615,comp.graphics,0,thread_group_00409,1,1,train
doc_00616,sci.electronics,6,thread_group_00410,3,1,train
doc_00617,comp.windows.x,4,thread_group_00205,26,1,test
doc_00618,comp.sys.mac.hardware,3,thread_group_01106,2,1,val
doc_00619,comp.sys.mac.hardware,3,thread_group_00411,1,1,test
doc_00620,comp.os.ms-windows.misc,1,thread_group_00412,4,1,val
doc_00621,comp.os.ms-windows.misc,1,thread_group_01726,2,1,train
doc_00622,comp.os.ms-windows.misc,1,thread_group_00413,10,1,train
doc_00623,sci.electronics,6,thread_group_00255,17,1,train
doc_00624,sci.electronics,6,thread_group_00414,1,1,train
doc_00625,comp.windows.x,4,thread_group_00415,1,1,train
doc_00626,comp.sys.ibm.pc.hardware,2,thread_group_00416,2,1,train
doc_00627,sci.electronics,6,thread_group_00417,1,1,test
doc_00628,comp.os.ms-windows.misc,1,thread_group_02001,8,1,train
doc_00629,comp.sys.ibm.pc.hardware,2,thread_group_00418,1,1,test
doc_00630,comp.os.ms-windows.misc,1,thread_group_00419,9,1,train
doc_00631,comp.sys.mac.hardware,3,thread_group_01760,2,1,train
doc_00632,comp.sys.mac.hardware,3,thread_group_00420,1,1,test
doc_00633,comp.graphics,0,thread_group_00421,3,1,train
doc_00634,comp.graphics,0,thread_group_00422,2,1,val
doc_00635,comp.sys.ibm.pc.hardware,2,thread_group_00423,2,1,train
doc_00636,comp.sys.mac.hardware,3,thread_group_00424,6,1,train
doc_00637,comp.sys.mac.hardware,3,thread_group_03294,2,1,val
doc_00638,comp.sys.mac.hardware,3,thread_group_02577,3,1,train
doc_00639,comp.graphics,0,thread_group_00425,2,1,test
doc_00640,sci.crypt,5,thread_group_00196,19,1,train
doc_00641,comp.graphics,0,thread_group_00314,6,1,train
doc_00642,comp.graphics,0,thread_group_00426,2,1,train
doc_00643,sci.crypt,5,thread_group_00427,6,1,train
doc_00644,sci.electronics,6,thread_group_00428,1,1,val
doc_00645,comp.windows.x,4,thread_group_00429,1,1,test
doc_00646,comp.os.ms-windows.misc,1,thread_group_00335,13,1,train
doc_00647,comp.sys.mac.hardware,3,thread_group_00430,27,1,train
doc_00648,sci.electronics,6,thread_group_00324,19,1,val
doc_00649,sci.crypt,5,thread_group_00223,5,1,train
doc_00650,comp.graphics,0,thread_group_00431,2,1,test
doc_00651,comp.sys.ibm.pc.hardware,2,thread_group_00432,3,1,test
doc_00652,comp.graphics,0,thread_group_00433,4,1,train
doc_00653,sci.electronics,6,thread_group_00434,8,1,val
doc_00654,comp.os.ms-windows.misc,1,thread_group_00584,3,1,train
doc_00655,comp.os.ms-windows.misc,1,thread_group_00435,3,1,train
doc_00656,comp.windows.x,4,thread_group_00436,1,1,train
doc_00657,sci.electronics,6,thread_group_00437,1,1,train
doc_00658,comp.os.ms-windows.misc,1,thread_group_03013,2,1,train
doc_00659,comp.os.ms-windows.misc,1,thread_group_00438,4,1,train
doc_00660,comp.sys.mac.hardware,3,thread_group_00439,1,1,train
doc_00661,comp.sys.mac.hardware,3,thread_group_01400,2,1,train
doc_00662,sci.crypt,5,thread_group_00118,234,1,train
doc_00663,sci.electronics,6,thread_group_00440,4,1,test
doc_00664,comp.sys.mac.hardware,3,thread_group_00441,1,1,train
doc_00665,comp.os.ms-windows.misc,1,thread_group_00442,3,1,train
doc_00666,comp.graphics,0,thread_group_00443,1,1,train
doc_00667,sci.crypt,5,thread_group_01756,8,1,test
doc_00668,comp.sys.ibm.pc.hardware,2,thread_group_00444,1,1,train
doc_00669,comp.os.ms-windows.misc,1,thread_group_00445,5,1,train
doc_00670,sci.crypt,5,thread_group_00118,234,1,train
doc_00671,comp.sys.ibm.pc.hardware,2,thread_group_02734,4,1,train
doc_00672,comp.sys.ibm.pc.hardware,2,thread_group_00446,1,1,train
doc_00673,comp.graphics,0,thread_group_00447,11,1,train
doc_00674,sci.crypt,5,thread_group_00320,8,1,train
doc_00675,comp.os.ms-windows.misc,1,thread_group_00448,3,1,train
doc_00676,comp.graphics,0,thread_group_00449,5,1,train
doc_00677,comp.os.ms-windows.misc,1,thread_group_00450,1,1,train
doc_00678,sci.crypt,5,thread_group_02627,13,1,val
doc_00679,comp.os.ms-windows.misc,1,thread_group_00451,1,1,train
doc_00680,comp.graphics,0,thread_group_00452,3,1,train
doc_00681,sci.electronics,6,thread_group_00453,1,1,val
doc_00682,comp.sys.mac.hardware,3,thread_group_00454,3,1,train
doc_00683,comp.os.ms-windows.misc,1,thread_group_00455,2,1,val
doc_00684,sci.crypt,5,thread_group_00456,1,1,train
doc_00685,sci.electronics,6,thread_group_00550,13,1,test
doc_00686,sci.crypt,5,thread_group_02627,13,1,val
doc_00687,comp.sys.ibm.pc.hardware,2,thread_group_00132,7,1,test
doc_00688,comp.sys.mac.hardware,3,thread_group_00457,1,1,train
doc_00689,comp.os.ms-windows.misc,1,thread_group_01735,2,1,train
doc_00690,sci.electronics,6,thread_group_00458,1,1,test
doc_00691,sci.electronics,6,thread_group_00459,2,1,test
doc_00692,comp.os.ms-windows.misc,1,thread_group_00120,2,1,train
doc_00693,sci.crypt,5,thread_group_00460,11,1,val
doc_00694,sci.crypt,5,thread_group_00118,234,1,train
doc_00695,comp.graphics,0,thread_group_00580,3,1,val
doc_00696,comp.sys.mac.hardware,3,thread_group_00461,1,1,train
doc_00697,comp.os.ms-windows.misc,1,thread_group_00462,3,1,val
doc_00698,sci.crypt,5,thread_group_00463,1,1,train
doc_00699,sci.electronics,6,thread_group_03548,2,1,val
doc_00700,comp.os.ms-windows.misc,1,thread_group_00464,1,1,test
doc_00701,sci.crypt,5,thread_group_00465,1,1,train
doc_00702,comp.sys.ibm.pc.hardware,2,thread_group_00466,1,1,train
doc_00703,sci.crypt,5,thread_group_00467,1,1,test
doc_00704,comp.os.ms-windows.misc,1,thread_group_00468,1,1,train
doc_00705,sci.electronics,6,thread_group_00469,5,1,train
doc_00706,comp.sys.mac.hardware,3,thread_group_00243,9,1,train
doc_00707,comp.os.ms-windows.misc,1,thread_group_00438,4,1,train
doc_00708,sci.electronics,6,thread_group_00288,8,1,train
doc_00709,comp.windows.x,4,thread_group_00146,4,1,train
doc_00710,comp.sys.ibm.pc.hardware,2,thread_group_00470,1,1,train
doc_00711,comp.os.ms-windows.misc,1,thread_group_00471,1,1,train
doc_00712,comp.sys.mac.hardware,3,thread_group_00472,1,1,train
doc_00713,comp.graphics,0,thread_group_00473,2,1,train
doc_00714,sci.electronics,6,thread_group_01854,17,1,train
doc_00715,comp.sys.ibm.pc.hardware,2,thread_group_00474,1,1,train
doc_00716,comp.sys.ibm.pc.hardware,2,thread_group_00475,4,1,train
doc_00717,comp.sys.mac.hardware,3,thread_group_00476,1,1,train
doc_00718,sci.crypt,5,thread_group_00477,8,1,train
doc_00719,comp.sys.mac.hardware,3,thread_group_00386,5,1,train
doc_00720,comp.sys.ibm.pc.hardware,2,thread_group_00478,3,1,val
doc_00721,comp.sys.mac.hardware,3,thread_group_00430,27,1,train
doc_00722,sci.crypt,5,thread_group_00479,18,1,train
doc_00723,comp.os.ms-windows.misc,1,thread_group_00480,1,1,train
doc_00724,sci.crypt,5,thread_group_00779,38,1,train
doc_00725,comp.os.ms-windows.misc,1,thread_group_00481,1,1,train
doc_00726,comp.os.ms-windows.misc,1,thread_group_00482,1,1,train
doc_00727,comp.sys.mac.hardware,3,thread_group_00483,1,1,train
doc_00728,comp.graphics,0,thread_group_01083,20,1,train
doc_00729,comp.windows.x,4,thread_group_03185,2,1,train
doc_00730,comp.windows.x,4,thread_group_00161,8,1,train
doc_00731,comp.os.ms-windows.misc,1,thread_group_00339,4,1,test
doc_00732,sci.crypt,5,thread_group_00391,31,1,train
doc_00733,comp.sys.ibm.pc.hardware,2,thread_group_00484,1,1,train
doc_00734,comp.windows.x,4,thread_group_00485,2,1,val
doc_00735,comp.os.ms-windows.misc,1,thread_group_00486,2,1,train
doc_00736,sci.electronics,6,thread_group_00069,11,1,val
doc_00737,sci.electronics,6,thread_group_00487,3,1,test
doc_00738,sci.crypt,5,thread_group_00477,8,1,train
doc_00739,comp.graphics,0,thread_group_02788,2,1,test
doc_00740,comp.sys.mac.hardware,3,thread_group_00488,1,1,train
doc_00741,comp.graphics,0,thread_group_00042,5,1,train
doc_00742,comp.os.ms-windows.misc,1,thread_group_01171,3,1,test
doc_00743,comp.graphics,0,thread_group_01542,2,1,test
doc_00744,comp.os.ms-windows.misc,1,thread_group_00246,2,1,val
doc_00745,comp.windows.x,4,thread_group_00489,2,1,train
doc_00746,comp.sys.ibm.pc.hardware,2,thread_group_00490,1,1,test
doc_00747,comp.os.ms-windows.misc,1,thread_group_00491,3,1,train
doc_00748,comp.graphics,0,thread_group_01312,8,1,train
doc_00749,sci.electronics,6,thread_group_00492,1,1,train
doc_00750,comp.windows.x,4,thread_group_00493,1,1,train
doc_00751,comp.graphics,0,thread_group_00494,1,1,train
doc_00752,comp.windows.x,4,thread_group_00495,1,1,test
doc_00753,comp.sys.mac.hardware,3,thread_group_00872,13,1,test
doc_00754,comp.graphics,0,thread_group_01200,2,1,train
doc_00755,comp.sys.ibm.pc.hardware,2,thread_group_00496,1,1,train
doc_00756,comp.sys.ibm.pc.hardware,2,thread_group_00132,7,1,test
doc_00757,comp.os.ms-windows.misc,1,thread_group_00222,4,1,train
doc_00758,comp.sys.ibm.pc.hardware,2,thread_group_00497,1,1,train
doc_00759,comp.sys.ibm.pc.hardware,2,thread_group_00498,4,1,train
doc_00760,comp.sys.mac.hardware,3,thread_group_00499,1,1,train
doc_00761,comp.sys.mac.hardware,3,thread_group_00788,2,1,test
